Block,Point,Points_0,Points_1,Points_2,Points_Magnitude,ids,,r0,r1,t0,t1,vol
block_1,6709,1.20815,1.63125,0,2.02993,8349,,,,,,
block_1,6687,1.20815,1.575,0,1.98501,8333,,,,,,
block_1,6685,1.20815,1.51875,0,1.94068,8331,,,,,,
block_1,6679,1.20815,1.4625,0,1.89698,8327,,,,,,
block_1,6677,1.20815,1.40625,0,1.85396,8325,,,,,,
block_1,6591,1.20815,1.35,0,1.81167,8261,,,,,,
block_1,6589,1.20815,1.29375,0,1.77015,8259,,,,,,
block_1,6583,1.20815,1.2375,0,1.72946,8255,,,,,,
block_1,6581,1.20815,1.18125,0,1.68967,8253,,,,,,
block_1,6559,1.20815,1.125,0,1.65084,8237,,,,,,
block_1,6557,1.20815,1.06875,0,1.61303,8235,,,,,,
block_1,6551,1.20815,1.0125,0,1.57632,8231,,,,,,
block_1,6549,1.20815,0.95625,0,1.54079,8229,,,,,,
block_1,479,1.20815,0.9,0,1.50653,3765,,,,,,
block_1,477,1.20815,0.84375,0,1.47362,3763,,,,,,
block_1,471,1.20815,0.7875,0,1.44215,3759,,,,,,
block_1,469,1.20815,0.73125,0,1.41222,3757,,,,,,
block_1,447,1.20815,0.675,0,1.38393,3741,,,,,,
block_1,445,1.20815,0.61875,0,1.35738,3739,,,,,,
block_1,439,1.20815,0.5625,0,1.33268,3735,,,,,,
block_1,437,1.20815,0.50625,0,1.30993,3733,,,,,,
block_1,343,1.20815,0.45,0,1.28924,3665,,,,,,
block_1,341,1.20815,0.39375,0,1.2707,3663,,,,,,
block_1,335,1.20815,0.3375,0,1.25441,3659,,,,,,
block_1,333,1.20815,0.28125,0,1.24046,3657,,,,,,
block_1,307,1.20815,0.225,0,1.22893,3639,,,,,,
block_1,305,1.20815,0.16875,0,1.21988,3637,,,,,,
block_1,299,1.20815,0.1125,0,1.21338,3633,,,,,,
block_1,296,1.20815,0.05625,0,1.20946,3631,,,,,,
block_1,295,1.20815,0,0,1.20815,3630,,,,,,
block_1,6716,1.14457,1.8,0,2.13308,2194,,,,,,
block_1,6714,1.14457,1.74375,0,2.08583,8353,,,,,,
block_1,6708,1.14457,1.6875,0,2.03904,2192,,,,,,
block_1,6706,1.14457,1.63125,0,1.99274,8347,,,,,,
block_1,6684,1.14457,1.575,0,1.94696,2188,,,,,,
block_1,6682,1.14457,1.51875,0,1.90174,8329,,,,,,
block_1,6676,1.14457,1.4625,0,1.85713,2186,,,,,,
block_1,6674,1.14457,1.40625,0,1.81317,8323,,,,,,
block_1,6588,1.14457,1.35,0,1.7699,2170,,,,,,
block_1,6586,1.14457,1.29375,0,1.72737,8257,,,,,,
block_1,6580,1.14457,1.2375,0,1.68566,2168,,,,,,
block_1,6578,1.14457,1.18125,0,1.6448,8251,,,,,,
block_1,6556,1.14457,1.125,0,1.60488,2164,,,,,,
block_1,6554,1.14457,1.06875,0,1.56597,8233,,,,,,
block_1,6548,1.14457,1.0125,0,1.52813,2162,,,,,,
block_1,6546,1.14457,0.95625,0,1.49146,8227,,,,,,
block_1,476,1.14457,0.9,0,1.45603,1002,,,,,,
block_1,474,1.14457,0.84375,0,1.42195,3761,,,,,,
block_1,468,1.14457,0.7875,0,1.38931,1000,,,,,,
block_1,466,1.14457,0.73125,0,1.35822,3755,,,,,,
block_1,444,1.14457,0.675,0,1.32878,996,,,,,,
block_1,442,1.14457,0.61875,0,1.30111,3737,,,,,,
block_1,436,1.14457,0.5625,0,1.27532,994,,,,,,
block_1,434,1.14457,0.50625,0,1.25153,3731,,,,,,
block_1,340,1.14457,0.45,0,1.22985,976,,,,,,
block_1,338,1.14457,0.39375,0,1.2104,3661,,,,,,
block_1,332,1.14457,0.3375,0,1.19329,974,,,,,,
block_1,330,1.14457,0.28125,0,1.17861,3655,,,,,,
block_1,304,1.14457,0.225,0,1.16647,969,,,,,,
block_1,302,1.14457,0.16875,0,1.15694,3635,,,,,,
block_1,294,1.14457,0.1125,0,1.15008,967,,,,,,
block_1,292,1.14457,0.05625,0,1.14595,3628,,,,,,
block_1,291,1.14457,0,0,1.14457,966,,,,,,
block_1,6715,1.08098,1.8,0,2.09965,8354,,,,,,
block_1,6713,1.08098,1.74375,0,2.05163,8352,,,,,,
block_1,6707,1.08098,1.6875,0,2.00404,8348,,,,,,
block_1,6705,1.08098,1.63125,0,1.95691,8346,,,,,,
block_1,6683,1.08098,1.575,0,1.91027,8330,,,,,,
block_1,6681,1.08098,1.51875,0,1.86417,8328,,,,,,
block_1,6675,1.08098,1.4625,0,1.81863,8324,,,,,,
block_1,6673,1.08098,1.40625,0,1.77371,8322,,,,,,
block_1,6587,1.08098,1.35,0,1.72945,8258,,,,,,
block_1,6585,1.08098,1.29375,0,1.68591,8256,,,,,,
block_1,6579,1.08098,1.2375,0,1.64314,8252,,,,,,
block_1,6577,1.08098,1.18125,0,1.60121,8250,,,,,,
block_1,6555,1.08098,1.125,0,1.56017,8234,,,,,,
block_1,6553,1.08098,1.06875,0,1.52011,8232,,,,,,
block_1,6547,1.08098,1.0125,0,1.4811,8228,,,,,,
block_1,6545,1.08098,0.95625,0,1.44324,8226,,,,,,
block_1,475,1.08098,0.9,0,1.4066,3762,,,,,,
block_1,473,1.08098,0.84375,0,1.37129,3760,,,,,,
block_1,467,1.08098,0.7875,0,1.33741,3756,,,,,,
block_1,465,1.08098,0.73125,0,1.30508,3754,,,,,,
block_1,443,1.08098,0.675,0,1.27442,3738,,,,,,
block_1,441,1.08098,0.61875,0,1.24554,3736,,,,,,
block_1,435,1.08098,0.5625,0,1.21857,3732,,,,,,
block_1,433,1.08098,0.50625,0,1.19365,3730,,,,,,
block_1,339,1.08098,0.45,0,1.1709,3662,,,,,,
block_1,337,1.08098,0.39375,0,1.15046,3660,,,,,,
block_1,331,1.08098,0.3375,0,1.13244,3656,,,,,,
block_1,329,1.08098,0.28125,0,1.11697,3654,,,,,,
block_1,303,1.08098,0.225,0,1.10415,3636,,,,,,
block_1,301,1.08098,0.16875,0,1.09407,3634,,,,,,
block_1,293,1.08098,0.1125,0,1.08682,3629,,,,,,
block_1,290,1.08098,0.05625,0,1.08244,3627,,,,,,
block_1,289,1.08098,0,0,1.08098,3626,,,,,,
block_1,6544,1.01739,1.8,0,2.06763,49,,,,,,
block_1,6542,1.01739,1.74375,0,2.01885,8224,,,,,,
block_1,6536,1.01739,1.6875,0,1.97047,2160,,,,,,
block_1,6534,1.01739,1.63125,0,1.92251,8218,,,,,,
block_1,6512,1.01739,1.575,0,1.87502,592,,,,,,
block_1,6510,1.01739,1.51875,0,1.82803,8200,,,,,,
block_1,6504,1.01739,1.4625,0,1.78157,2154,,,,,,
block_1,6502,1.01739,1.40625,0,1.73569,8194,,,,,,
block_1,6408,1.01739,1.35,0,1.69044,174,,,,,,
block_1,6406,1.01739,1.29375,0,1.64587,8124,,,,,,
block_1,6400,1.01739,1.2375,0,1.60203,2134,,,,,,
block_1,6398,1.01739,1.18125,0,1.55899,8118,,,,,,
block_1,6376,1.01739,1.125,0,1.51681,585,,,,,,
block_1,6374,1.01739,1.06875,0,1.47557,8100,,,,,,
block_1,6368,1.01739,1.0125,0,1.43535,2128,,,,,,
block_1,6366,1.01739,0.95625,0,1.39624,8094,,,,,,
block_1,288,1.01739,0.9,0,1.35834,3,,,,,,
block_1,286,1.01739,0.84375,0,1.32174,3624,,,,,,
block_1,280,1.01739,0.7875,0,1.28656,964,,,,,,
block_1,278,1.01739,0.73125,0,1.25292,3618,,,,,,
block_1,256,1.01739,0.675,0,1.22095,270,,,,,,
block_1,254,1.01739,0.61875,0,1.19077,3600,,,,,,
block_1,248,1.01739,0.5625,0,1.16254,958,,,,,,
block_1,246,1.01739,0.50625,0,1.13639,3594,,,,,,
block_1,152,1.01739,0.45,0,1.11247,82,,,,,,
block_1,150,1.01739,0.39375,0,1.09093,3524,,,,,,
block_1,144,1.01739,0.3375,0,1.07191,938,,,,,,
block_1,142,1.01739,0.28125,0,1.05555,3518,,,,,,
block_1,120,1.01739,0.225,0,1.04197,263,,,,,,
block_1,118,1.01739,0.16875,0,1.03129,3500,,,,,,
block_1,112,1.01739,0.1125,0,1.02359,932,,,,,,
block_1,110,1.01739,0.05625,0,1.01895,3494,,,,,,
block_1,109,1.01739,0,0,1.01739,2,,,,,,
block_1,6543,0.953804,1.8,0,2.03709,8225,,,,,,
block_1,6541,0.953804,1.74375,0,1.98756,8223,,,,,,
block_1,6535,0.953804,1.6875,0,1.9384,8219,,,,,,
block_1,6533,0.953804,1.63125,0,1.88963,8217,,,,,,
block_1,6511,0.953804,1.575,0,1.8413,8201,,,,,,
block_1,6509,0.953804,1.51875,0,1.79342,8199,,,,,,
block_1,6503,0.953804,1.4625,0,1.74604,8195,,,,,,
block_1,6501,0.953804,1.40625,0,1.6992,8193,,,,,,
block_1,6407,0.953804,1.35,0,1.65295,8125,,,,,,
block_1,6405,0.953804,1.29375,0,1.60734,8123,,,,,,
block_1,6399,0.953804,1.2375,0,1.56242,8119,,,,,,
block_1,6397,0.953804,1.18125,0,1.51825,8117,,,,,,
block_1,6375,0.953804,1.125,0,1.47491,8101,,,,,,
block_1,6373,0.953804,1.06875,0,1.43247,8099,,,,,,
block_1,6367,0.953804,1.0125,0,1.39101,8095,,,,,,
block_1,6365,0.953804,0.95625,0,1.35061,8093,,,,,,
block_1,287,0.953804,0.9,0,1.31139,3625,,,,,,
block_1,285,0.953804,0.84375,0,1.27344,3623,,,,,,
block_1,279,0.953804,0.7875,0,1.23689,3619,,,,,,
block_1,277,0.953804,0.73125,0,1.20186,3617,,,,,,
block_1,255,0.953804,0.675,0,1.16849,3601,,,,,,
block_1,253,0.953804,0.61875,0,1.13692,3599,,,,,,
block_1,247,0.953804,0.5625,0,1.10732,3595,,,,,,
block_1,245,0.953804,0.50625,0,1.07983,3593,,,,,,
block_1,151,0.953804,0.45,0,1.05463,3525,,,,,,
block_1,149,0.953804,0.39375,0,1.03188,3523,,,,,,
block_1,143,0.953804,0.3375,0,1.01176,3519,,,,,,
block_1,141,0.953804,0.28125,0,0.994407,3517,,,,,,
block_1,119,0.953804,0.225,0,0.979984,3501,,,,,,
block_1,117,0.953804,0.16875,0,0.968617,3499,,,,,,
block_1,111,0.953804,0.1125,0,0.960416,3495,,,,,,
block_1,108,0.953804,0.05625,0,0.955462,3493,,,,,,
block_1,107,0.953804,0,0,0.953804,3492,,,,,,
block_1,6540,0.890217,1.8,0,2.00811,2161,,,,,,
block_1,6538,0.890217,1.74375,0,1.95784,8221,,,,,,
block_1,6532,0.890217,1.6875,0,1.90792,2159,,,,,,
block_1,6530,0.890217,1.63125,0,1.85835,8215,,,,,,
block_1,6508,0.890217,1.575,0,1.80917,2155,,,,,,
block_1,6506,0.890217,1.51875,0,1.76042,8197,,,,,,
block_1,6500,0.890217,1.4625,0,1.71213,2153,,,,,,
block_1,6498,0.890217,1.40625,0,1.66434,8191,,,,,,
block_1,6404,0.890217,1.35,0,1.61709,2135,,,,,,
block_1,6402,0.890217,1.29375,0,1.57044,8121,,,,,,
block_1,6396,0.890217,1.2375,0,1.52443,2133,,,,,,
block_1,6394,0.890217,1.18125,0,1.47913,8115,,,,,,
block_1,6372,0.890217,1.125,0,1.43461,2129,,,,,,
block_1,6370,0.890217,1.06875,0,1.39094,8097,,,,,,
block_1,6364,0.890217,1.0125,0,1.3482,2127,,,,,,
block_1,6362,0.890217,0.95625,0,1.30648,8091,,,,,,
block_1,284,0.890217,0.9,0,1.26589,965,,,,,,
block_1,282,0.890217,0.84375,0,1.22654,3621,,,,,,
block_1,276,0.890217,0.7875,0,1.18855,963,,,,,,
block_1,274,0.890217,0.73125,0,1.15205,3615,,,,,,
block_1,252,0.890217,0.675,0,1.11719,959,,,,,,
block_1,250,0.890217,0.61875,0,1.08413,3597,,,,,,
block_1,244,0.890217,0.5625,0,1.05304,957,,,,,,
block_1,242,0.890217,0.50625,0,1.0241,3591,,,,,,
block_1,148,0.890217,0.45,0,0.99749,939,,,,,,
block_1,146,0.890217,0.39375,0,0.97341,3521,,,,,,
block_1,140,0.890217,0.3375,0,0.952047,937,,,,,,
block_1,138,0.890217,0.28125,0,0.933589,3515,,,,,,
block_1,116,0.890217,0.225,0,0.918211,933,,,,,,
block_1,114,0.890217,0.16875,0,0.90607,3497,,,,,,
block_1,106,0.890217,0.1125,0,0.897298,931,,,,,,
block_1,104,0.890217,0.05625,0,0.891993,3490,,,,,,
block_1,103,0.890217,0,0,0.890217,930,,,,,,
block_1,6539,0.82663,1.8,0,1.98074,8222,,,,,,
block_1,6537,0.82663,1.74375,0,1.92976,8220,,,,,,
block_1,6531,0.82663,1.6875,0,1.87909,8216,,,,,,
block_1,6529,0.82663,1.63125,0,1.82874,8214,,,,,,
block_1,6507,0.82663,1.575,0,1.77875,8198,,,,,,
block_1,6505,0.82663,1.51875,0,1.72914,8196,,,,,,
block_1,6499,0.82663,1.4625,0,1.67995,8192,,,,,,
block_1,6497,0.82663,1.40625,0,1.63121,8190,,,,,,
block_1,6403,0.82663,1.35,0,1.58298,8122,,,,,,
block_1,6401,0.82663,1.29375,0,1.53529,8120,,,,,,
block_1,6395,0.82663,1.2375,0,1.48819,8116,,,,,,
block_1,6393,0.82663,1.18125,0,1.44176,8114,,,,,,
block_1,6371,0.82663,1.125,0,1.39605,8098,,,,,,
block_1,6369,0.82663,1.06875,0,1.35113,8096,,,,,,
block_1,6363,0.82663,1.0125,0,1.30709,8092,,,,,,
block_1,6361,0.82663,0.95625,0,1.26401,8090,,,,,,
block_1,283,0.82663,0.9,0,1.22201,3622,,,,,,
block_1,281,0.82663,0.84375,0,1.1812,3620,,,,,,
block_1,275,0.82663,0.7875,0,1.1417,3616,,,,,,
block_1,273,0.82663,0.73125,0,1.10365,3614,,,,,,
block_1,251,0.82663,0.675,0,1.06721,3598,,,,,,
block_1,249,0.82663,0.61875,0,1.03255,3596,,,,,,
block_1,243,0.82663,0.5625,0,0.999862,3592,,,,,,
block_1,241,0.82663,0.50625,0,0.969333,3590,,,,,,
block_1,147,0.82663,0.45,0,0.941179,3522,,,,,,
block_1,145,0.82663,0.39375,0,0.915618,3520,,,,,,
block_1,139,0.82663,0.3375,0,0.892874,3516,,,,,,
block_1,137,0.82663,0.28125,0,0.873166,3514,,,,,,
block_1,115,0.82663,0.225,0,0.856705,3498,,,,,,
block_1,113,0.82663,0.16875,0,0.843679,3496,,,,,,
block_1,105,0.82663,0.1125,0,0.834251,3491,,,,,,
block_1,102,0.82663,0.05625,0,0.828542,3489,,,,,,
block_1,101,0.82663,0,0,0.82663,3488,,,,,,
block_1,6528,0.763043,1.8,0,1.95505,593,,,,,,
block_1,6526,0.763043,1.74375,0,1.90339,8212,,,,,,
block_1,6520,0.763043,1.6875,0,1.852,2157,,,,,,
block_1,6518,0.763043,1.63125,0,1.80089,8206,,,,,,
block_1,6496,0.763043,1.575,0,1.7501,591,,,,,,
block_1,6494,0.763043,1.51875,0,1.69966,8188,,,,,,
block_1,6488,0.763043,1.4625,0,1.64959,2151,,,,,,
block_1,6486,0.763043,1.40625,0,1.59993,8182,,,,,,
block_1,6392,0.763043,1.35,0,1.55072,586,,,,,,
block_1,6390,0.763043,1.29375,0,1.50201,8112,,,,,,
block_1,6384,0.763043,1.2375,0,1.45384,2131,,,,,,
block_1,6382,0.763043,1.18125,0,1.40627,8106,,,,,,
block_1,6360,0.763043,1.125,0,1.35936,584,,,,,,
block_1,6358,0.763043,1.06875,0,1.31319,8088,,,,,,
block_1,6352,0.763043,1.0125,0,1.26783,2125,,,,,,
block_1,6350,0.763043,0.95625,0,1.22338,8082,,,,,,
block_1,272,0.763043,0.9,0,1.17993,271,,,,,,
block_1,270,0.763043,0.84375,0,1.13761,3612,,,,,,
block_1,264,0.763043,0.7875,0,1.09654,961,,,,,,
block_1,262,0.763043,0.73125,0,1.05686,3606,,,,,,
block_1,240,0.763043,0.675,0,1.01875,269,,,,,,
block_1,238,0.763043,0.61875,0,0.982388,3588,,,,,,
block_1,232,0.763043,0.5625,0,0.947967,955,,,,,,
block_1,230,0.763043,0.50625,0,0.91571,3582,,,,,,
block_1,136,0.763043,0.45,0,0.885853,264,,,,,,
block_1,134,0.763043,0.39375,0,0.858647,3512,,,,,,
block_1,128,0.763043,0.3375,0,0.834351,935,,,,,,
block_1,126,0.763043,0.28125,0,0.813226,3506,,,,,,
block_1,100,0.763043,0.225,0,0.795525,262,,,,,,
block_1,98,0.763043,0.16875,0,0.781481,3486,,,,,,
block_1,92,0.763043,0.1125,0,0.771292,928,,,,,,
block_1,90,0.763043,0.05625,0,0.765114,3480,,,,,,
block_1,89,0.763043,0,0,0.763043,261,,,,,,
block_1,6527,0.699457,1.8,0,1.93112,8213,,,,,,
block_1,6525,0.699457,1.74375,0,1.8788,8211,,,,,,
block_1,6519,0.699457,1.6875,0,1.82672,8207,,,,,,
block_1,6517,0.699457,1.63125,0,1.77488,8205,,,,,,
block_1,6495,0.699457,1.575,0,1.72333,8189,,,,,,
block_1,6493,0.699457,1.51875,0,1.67208,8187,,,,,,
block_1,6487,0.699457,1.4625,0,1.62116,8183,,,,,,
block_1,6485,0.699457,1.40625,0,1.5706,8181,,,,,,
block_1,6391,0.699457,1.35,0,1.52044,8113,,,,,,
block_1,6389,0.699457,1.29375,0,1.47072,8111,,,,,,
block_1,6383,0.699457,1.2375,0,1.42149,8107,,,,,,
block_1,6381,0.699457,1.18125,0,1.3728,8105,,,,,,
block_1,6359,0.699457,1.125,0,1.32471,8089,,,,,,
block_1,6357,0.699457,1.06875,0,1.27729,8087,,,,,,
block_1,6351,0.699457,1.0125,0,1.23061,8083,,,,,,
block_1,6349,0.699457,0.95625,0,1.18476,8081,,,,,,
block_1,271,0.699457,0.9,0,1.13984,3613,,,,,,
block_1,269,0.699457,0.84375,0,1.09597,3611,,,,,,
block_1,263,0.699457,0.7875,0,1.05328,3607,,,,,,
block_1,261,0.699457,0.73125,0,1.01191,3605,,,,,,
block_1,239,0.699457,0.675,0,0.972041,3589,,,,,,
block_1,237,0.699457,0.61875,0,0.933858,3587,,,,,,
block_1,231,0.699457,0.5625,0,0.897578,3583,,,,,,
block_1,229,0.699457,0.50625,0,0.86344,3581,,,,,,
block_1,135,0.699457,0.45,0,0.831709,3513,,,,,,
block_1,133,0.699457,0.39375,0,0.80267,3511,,,,,,
block_1,127,0.699457,0.3375,0,0.776625,3507,,,,,,
block_1,125,0.699457,0.28125,0,0.753884,3505,,,,,,
block_1,99,0.699457,0.225,0,0.734755,3487,,,,,,
block_1,97,0.699457,0.16875,0,0.719525,3485,,,,,,
block_1,91,0.699457,0.1125,0,0.708446,3481,,,,,,
block_1,88,0.699457,0.05625,0,0.701715,3479,,,,,,
block_1,87,0.699457,0,0,0.699457,3478,,,,,,
block_1,6524,0.63587,1.8,0,1.90901,2158,,,,,,
block_1,6522,0.63587,1.74375,0,1.85607,8209,,,,,,
block_1,6516,0.63587,1.6875,0,1.80333,2156,,,,,,
block_1,6514,0.63587,1.63125,0,1.7508,8203,,,,,,
block_1,6492,0.63587,1.575,0,1.69852,2152,,,,,,
block_1,6490,0.63587,1.51875,0,1.64649,8185,,,,,,
block_1,6484,0.63587,1.4625,0,1.59475,2150,,,,,,
block_1,6482,0.63587,1.40625,0,1.54333,8179,,,,,,
block_1,6388,0.63587,1.35,0,1.49226,2132,,,,,,
block_1,6386,0.63587,1.29375,0,1.44157,8109,,,,,,
block_1,6380,0.63587,1.2375,0,1.39131,2130,,,,,,
block_1,6378,0.63587,1.18125,0,1.34152,8103,,,,,,
block_1,6356,0.63587,1.125,0,1.29227,2126,,,,,,
block_1,6354,0.63587,1.06875,0,1.24361,8085,,,,,,
block_1,6348,0.63587,1.0125,0,1.19561,2124,,,,,,
block_1,6346,0.63587,0.95625,0,1.14837,8079,,,,,,
block_1,268,0.63587,0.9,0,1.10197,962,,,,,,
block_1,266,0.63587,0.84375,0,1.05652,3609,,,,,,
block_1,260,0.63587,0.7875,0,1.01217,960,,,,,,
block_1,258,0.63587,0.73125,0,0.969049,3603,,,,,,
block_1,236,0.63587,0.675,0,0.927338,956,,,,,,
block_1,234,0.63587,0.61875,0,0.887233,3585,,,,,,
block_1,228,0.63587,0.5625,0,0.848962,954,,,,,,
block_1,226,0.63587,0.50625,0,0.812785,3579,,,,,,
block_1,132,0.63587,0.45,0,0.778993,936,,,,,,
block_1,130,0.63587,0.39375,0,0.74791,3509,,,,,,
block_1,124,0.63587,0.3375,0,0.719886,934,,,,,,
block_1,122,0.63587,0.28125,0,0.695293,3503,,,,,,
block_1,96,0.63587,0.225,0,0.674504,929,,,,,,
block_1,94,0.63587,0.16875,0,0.65788,3483,,,,,,
block_1,86,0.63587,0.1125,0,0.645745,927,,,,,,
block_1,84,0.63587,0.05625,0,0.638353,3476,,,,,,
block_1,83,0.63587,0,0,0.63587,926,,,,,,
block_1,6523,0.572283,1.8,0,1.88878,8210,,,,,,
block_1,6521,0.572283,1.74375,0,1.83526,8208,,,,,,
block_1,6515,0.572283,1.6875,0,1.7819,8204,,,,,,
block_1,6513,0.572283,1.63125,0,1.72872,8202,,,,,,
block_1,6491,0.572283,1.575,0,1.67575,8186,,,,,,
block_1,6489,0.572283,1.51875,0,1.62299,8184,,,,,,
block_1,6483,0.572283,1.4625,0,1.57048,8180,,,,,,
block_1,6481,0.572283,1.40625,0,1.51824,8178,,,,,,
block_1,6387,0.572283,1.35,0,1.46629,8110,,,,,,
block_1,6385,0.572283,1.29375,0,1.41467,8108,,,,,,
block_1,6379,0.572283,1.2375,0,1.36342,8104,,,,,,
block_1,6377,0.572283,1.18125,0,1.31258,8102,,,,,,
block_1,6355,0.572283,1.125,0,1.26219,8086,,,,,,
block_1,6353,0.572283,1.06875,0,1.21233,8084,,,,,,
block_1,6347,0.572283,1.0125,0,1.16304,8080,,,,,,
block_1,6345,0.572283,0.95625,0,1.11442,8078,,,,,,
block_1,267,0.572283,0.9,0,1.06654,3610,,,,,,
block_1,265,0.572283,0.84375,0,1.01952,3608,,,,,,
block_1,259,0.572283,0.7875,0,0.97348,3604,,,,,,
block_1,257,0.572283,0.73125,0,0.928566,3602,,,,,,
block_1,235,0.572283,0.675,0,0.884948,3586,,,,,,
block_1,233,0.572283,0.61875,0,0.842828,3584,,,,,,
block_1,227,0.572283,0.5625,0,0.802442,3580,,,,,,
block_1,225,0.572283,0.50625,0,0.764066,3578,,,,,,
block_1,131,0.572283,0.45,0,0.728016,3510,,,,,,
block_1,129,0.572283,0.39375,0,0.694656,3508,,,,,,
block_1,123,0.572283,0.3375,0,0.66439,3504,,,,,,
block_1,121,0.572283,0.28125,0,0.637659,3502,,,,,,
block_1,95,0.572283,0.225,0,0.614925,3484,,,,,,
block_1,93,0.572283,0.16875,0,0.596644,3482,,,,,,
block_1,85,0.572283,0.1125,0,0.583235,3477,,,,,,
block_1,82,0.572283,0.05625,0,0.57504,3475,,,,,,
block_1,81,0.572283,0,0,0.572283,3474,,,,,,
block_1,6480,0.508696,1.8,0,1.8705,175,,,,,,
block_1,6478,0.508696,1.74375,0,1.81643,8176,,,,,,
block_1,6472,0.508696,1.6875,0,1.76251,2148,,,,,,
block_1,6470,0.508696,1.63125,0,1.70873,8170,,,,,,
block_1,6444,0.508696,1.575,0,1.65511,589,,,,,,
block_1,6442,0.508696,1.51875,0,1.60168,8150,,,,,,
block_1,6436,0.508696,1.4625,0,1.54844,2141,,,,,,
block_1,6434,0.508696,1.40625,0,1.49543,8144,,,,,,
block_1,6344,0.508696,1.35,0,1.44266,172,,,,,,
block_1,6342,0.508696,1.29375,0,1.39017,8076,,,,,,
block_1,6336,0.508696,1.2375,0,1.33798,2122,,,,,,
block_1,6334,0.508696,1.18125,0,1.28613,8070,,,,,,
block_1,6308,0.508696,1.125,0,1.23466,582,,,,,,
block_1,6306,0.508696,1.06875,0,1.18364,8050,,,,,,
block_1,6300,0.508696,1.0125,0,1.13311,2115,,,,,,
block_1,6298,0.508696,0.95625,0,1.08314,8044,,,,,,
block_1,224,0.508696,0.9,0,1.03381,83,,,,,,
block_1,222,0.508696,0.84375,0,0.985234,3576,,,,,,
block_1,216,0.508696,0.7875,0,0.937511,952,,,,,,
block_1,214,0.508696,0.73125,0,0.890785,3570,,,,,,
block_1,188,0.508696,0.675,0,0.84522,267,,,,,,
block_1,186,0.508696,0.61875,0,0.801014,3550,,,,,,
block_1,180,0.508696,0.5625,0,0.758405,945,,,,,,
block_1,178,0.508696,0.50625,0,0.717677,3544,,,,,,
block_1,80,0.508696,0.45,0,0.67917,80,,,,,,
block_1,78,0.508696,0.39375,0,0.643281,3472,,,,,,
block_1,72,0.508696,0.3375,0,0.610473,924,,,,,,
block_1,70,0.508696,0.28125,0,0.581268,3466,,,,,,
block_1,44,0.508696,0.225,0,0.556234,259,,,,,,
block_1,42,0.508696,0.16875,0,0.535955,3446,,,,,,
block_1,36,0.508696,0.1125,0,0.520987,917,,,,,,
block_1,34,0.508696,0.05625,0,0.511796,3440,,,,,,
block_1,33,0.508696,0,0,0.508696,79,,,,,,
block_1,6479,0.445109,1.8,0,1.85422,8177,,,,,,
block_1,6477,0.445109,1.74375,0,1.79966,8175,,,,,,
block_1,6471,0.445109,1.6875,0,1.74522,8171,,,,,,
block_1,6469,0.445109,1.63125,0,1.69089,8169,,,,,,
block_1,6443,0.445109,1.575,0,1.63669,8151,,,,,,
block_1,6441,0.445109,1.51875,0,1.58263,8149,,,,,,
block_1,6435,0.445109,1.4625,0,1.52873,8145,,,,,,
block_1,6433,0.445109,1.40625,0,1.47501,8143,,,,,,
block_1,6343,0.445109,1.35,0,1.42149,8077,,,,,,
block_1,6341,0.445109,1.29375,0,1.36818,8075,,,,,,
block_1,6335,0.445109,1.2375,0,1.31512,8071,,,,,,
block_1,6333,0.445109,1.18125,0,1.26233,8069,,,,,,
block_1,6307,0.445109,1.125,0,1.20985,8051,,,,,,
block_1,6305,0.445109,1.06875,0,1.15773,8049,,,,,,
block_1,6299,0.445109,1.0125,0,1.10602,8045,,,,,,
block_1,6297,0.445109,0.95625,0,1.05477,8043,,,,,,
block_1,223,0.445109,0.9,0,1.00405,3577,,,,,,
block_1,221,0.445109,0.84375,0,0.953958,3575,,,,,,
block_1,215,0.445109,0.7875,0,0.904587,3571,,,,,,
block_1,213,0.445109,0.73125,0,0.856066,3569,,,,,,
block_1,187,0.445109,0.675,0,0.808546,3551,,,,,,
block_1,185,0.445109,0.61875,0,0.762216,3549,,,,,,
block_1,179,0.445109,0.5625,0,0.717306,3545,,,,,,
block_1,177,0.445109,0.50625,0,0.6741,3543,,,,,,
block_1,79,0.445109,0.45,0,0.632947,3473,,,,,,
block_1,77,0.445109,0.39375,0,0.594273,3471,,,,,,
block_1,71,0.445109,0.3375,0,0.558595,3467,,,,,,
block_1,69,0.445109,0.28125,0,0.52652,3465,,,,,,
block_1,43,0.445109,0.225,0,0.498745,3447,,,,,,
block_1,41,0.445109,0.16875,0,0.476023,3445,,,,,,
block_1,35,0.445109,0.1125,0,0.459106,3441,,,,,,
block_1,32,0.445109,0.05625,0,0.448649,3439,,,,,,
block_1,31,0.445109,0,0,0.445109,3438,,,,,,
block_1,6476,0.381522,1.8,0,1.83999,2149,,,,,,
block_1,6474,0.381522,1.74375,0,1.785,8173,,,,,,
block_1,6468,0.381522,1.6875,0,1.73009,2147,,,,,,
block_1,6466,0.381522,1.63125,0,1.67527,8167,,,,,,
block_1,6440,0.381522,1.575,0,1.62055,2142,,,,,,
block_1,6438,0.381522,1.51875,0,1.56594,8147,,,,,,
block_1,6432,0.381522,1.4625,0,1.51144,2140,,,,,,
block_1,6430,0.381522,1.40625,0,1.45709,8141,,,,,,
block_1,6340,0.381522,1.35,0,1.40288,2123,,,,,,
